Id,Epoch:0,Epoch:1,Epoch:2,Epoch:3,Epoch:4,Epoch:5,Epoch:6,Epoch:7
1560,-0.0034,-0.0034,-0.0034,-0.0034,-0.0034,-0.0034,-0.0034,-0.0034
1561,-0.0326,-0.0326,-0.0326,-0.0326,-0.0326,-0.0326,-0.0326,-0.0326
1562,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083
1563,0.0088,0.0088,0.0088,0.0088,0.0088,0.0088,0.0088,0.0088
1564,-0.0218,-0.0218,-0.0218,-0.0218,-0.0218,-0.0218,-0.0218,-0.0218
1565,0.0401,0.0401,0.0401,0.0401,0.0401,0.0401,0.0401,0.0401
1566,0.0815,0.0815,0.0815,0.0815,0.0815,0.0815,0.0815,0.0815
1567,-0.0333,-0.0333,-0.0333,-0.0333,-0.0333,0,0,0
1568,-0.0042,0.0381,0.1176,0.2632,0.391,0.6729,0.7238,0.804
1569,0.0609,0.1111,0.1836,0.2599,0.3405,0.2079,0.3698,0.5009
1570,0.589,0.5932,0.6779,0.7121,0.7296,0.9696,0.9844,0.9969
1571,-0.917,-1.0031,-0.9771,-0.7119,-0.6485,-0.7436,-0.7337,-0.7281
1572,-0.2128,-0.2843,-0.3271,-0.35,-0.3563,-0.2905,-0.2888,-0.2873
1573,0.1543,0.0551,-0.0021,-0.0448,-0.0563,-0.073,-0.0869,-0.0855
1574,-1.1209,-1.2333,-1.228,-1.2854,-1.2967,-1.2611,-1.1176,-1.0322
1575,0.1236,0.2681,0.305,0.3253,0.3377,0.664,0.6172,0.594
1576,-0.4477,0.0756,0.2775,0.3852,0.4275,1.0698,1.026,0.9858
1577,-1.2598,-1.4466,-1.4817,-1.5124,-1.5479,-1.5648,-1.4901,-1.4593
1578,0.0381,0.0661,0.0107,-0.0038,-0.0048,0.0376,0.0425,0.0403
1579,-0.9368,-1.1919,-1.3109,-1.5546,-1.7023,-2.0042,-1.8983,-1.8773
1580,-1.3962,-1.488,-1.391,-1.3607,-1.3517,-1.335,-1.3809,-1.4264
1581,-0.3864,0.2267,0.3545,0.3245,0.3181,0.549,0.5211,0.4979
1582,0.5702,0.5573,0.5465,0.5427,0.5409,0.6897,0.6751,0.6703
1583,0.1954,0.2153,0.2193,0.2143,0.225,0.4557,0.4274,0.4218
1584,-0.7938,-0.6375,-0.7871,-0.8475,-0.8729,-1.5121,-1.447,-1.363
1585,-0.0963,-0.4866,-0.6053,-0.6741,-0.7403,-1.1571,-1.1194,-1.0974
1586,-0.9486,-1.7583,-2.3286,-2.5065,-2.5176,-4.1613,-3.8376,-3.5802
1587,0.9732,1.0722,1.1399,1.215,1.277,1.5299,1.5588,1.5873
1588,-0.1502,-0.1704,-0.1553,-0.1686,-0.1899,-0.11,-0.1392,-0.17
1589,0.3676,0.5802,0.6294,0.7111,0.7411,0.9393,1.0026,1
1590,-0.8171,-1.3601,-1.7712,-2.149,-2.4754,-4.1306,-4.1665,-4.2201
1591,0.8316,1.2946,1.314,1.2398,1.2251,0.9997,1.0515,1.1441
1592,-0.5925,-1.0718,-1.396,-1.6753,-1.941,-3.2723,-3.3671,-3.4274
1593,-0.8561,-1.3965,-1.7512,-2.0449,-2.2668,-3.4843,-3.478,-3.4846
1594,0.8019,1.625,2.446,3.1241,3.6271,5.8963,5.5597,5.3076
1595,-0.2224,-0.4435,-0.5248,-0.5281,-0.4895,-0.5888,-0.5507,-0.5058
1596,0.7264,1.3457,1.5313,1.5893,1.6521,2.4331,2.4225,2.3742
1597,-0.6401,-1.1486,-1.4992,-1.6955,-1.8165,-3.1139,-3.0533,-3.0015
1598,0.1327,-0.022,-0.053,-0.0683,-0.0751,-0.1504,-0.1731,-0.1874
1599,0.4812,0.4874,0.6066,0.88,1.1669,1.0399,1.259,1.4097
